order_id,order_date,quarter,region,sales_rep,product_category,product_name,customer_type,deal_size,quantity,unit_price,discount_pct,deal_value,deal_status,sale_unit_price,revenue,unit_cost,cost,gross_profit,discount_band
ORD-103972,2025-01-31,2025-Q1,East,Devon Park,Drywall,"Drywall 1/2"" 4x8",Homebuilder,Medium,423,15.41,0.0883,6518.43,Won,14.05,5943.15,12.64,5346.72,596.43,5-10%
ORD-103820,2025-01-31,2025-Q1,East,Nina Abrams,Roofing,Ridge Vent 4ft,Homebuilder,Large,394,96.51,0.0558,38024.94,Won,91.13,35905.22,67.56,26618.64,9286.58,5-10%
ORD-102515,2025-01-31,2025-Q1,South,Kayla Mendez,Flooring,Carpet Tile Commercial,General Contractor,Large,1020,43.48,0.1176,44349.6,Lost,38.37,0.0,29.57,0.0,0.0,10-15%
ORD-100878,2025-02-01,2025-Q1,North,Dana Whitfield,Insulation,Spray Foam Kit 600bf,General Contractor,Medium,295,29.44,0.0766,8684.8,Won,27.19,8021.05,22.37,6599.15,1421.9,5-10%
ORD-103860,2025-02-01,2025-Q1,East,Andre Coleman,Lumber,2x4 SPF Stud 8ft,Homebuilder,Medium,1497,6.73,0.064,10074.81,Won,6.3,9431.1,5.79,8667.63,763.47,5-10%
ORD-103812,2025-02-01,2025-Q1,East,Nina Abrams,Flooring,LVP Waterproof (sqft),Homebuilder,Large,967,44.8,0.0677,43321.6,Won,41.77,40391.59,30.46,29454.82,10936.77,5-10%
ORD-103809,2025-02-01,2025-Q1,East,Rachel Lindqvist,Roofing,Architectural Shingles (sq),General Contractor,Medium,74,95.93,0.0601,7098.82,Lost,90.17,0.0,67.15,0.0,0.0,5-10%
ORD-103819,2025-02-01,2025-Q1,East,Rachel Lindqvist,Insulation,Fiberglass Batt R-13,Homebuilder,Small,97,27.85,0.1021,2701.45,Won,25.01,2425.97,21.17,2053.49,372.48,10-15%
ORD-103883,2025-02-01,2025-Q1,East,Sofia Marchetti,Drywall,"Drywall 1/2"" 4x8",Retailer,Medium,603,16.76,0.0378,10106.28,Won,16.13,9726.39,13.74,8285.22,1441.17,0-5%
ORD-102512,2025-02-01,2025-Q1,South,Miguel Santos,Lumber,LVL Beam 1.75x11.875,DIY/Individual,Small,546,6.54,0.1061,3570.84,Won,5.85,3194.1,5.62,3068.52,125.58,10-15%
ORD-105555,2025-02-01,2025-Q1,West,Sam Kowalski,Roofing,TPO Membrane 60mil,Homebuilder,Large,333,82.16,0.0668,27359.28,Lost,76.67,0.0,57.51,0.0,0.0,5-10%
ORD-105497,2025-02-01,2025-Q1,West,Cole Sanderson,Windows & Doors,Sliding Patio Door,Homebuilder,Medium,21,315.02,0.0107,6615.42,Lost,311.66,0.0,207.91,0.0,0.0,0-5%
ORD-104010,2025-02-01,2025-Q1,East,Sofia Marchetti,Lumber,"Plywood CDX 3/4""",DIY/Individual,Small,229,6.16,0.0837,1410.64,Won,5.64,1291.56,5.3,1213.7,77.86,5-10%
ORD-100805,2025-02-01,2025-Q1,North,Priya Nadella,Lumber,LVL Beam 1.75x11.875,Homebuilder,Medium,2601,6.09,0.0809,15840.09,Lost,5.6,0.0,5.24,0.0,0.0,5-10%
ORD-107059,2025-02-01,2025-Q1,Central,Leo Castellano,Roofing,TPO Membrane 60mil,Homebuilder,Large,464,95.25,0.0682,44196.0,Lost,88.76,0.0,66.67,0.0,0.0,5-10%
ORD-100967,2025-02-01,2025-Q1,North,Tom Becker,Roofing,TPO Membrane 60mil,Retailer,Medium,268,82.49,0.1148,22107.32,Won,73.02,19569.36,57.74,15474.32,4095.04,10-15%
ORD-107056,2025-02-02,2025-Q1,Central,Leo Castellano,Roofing,Standing Seam Metal Panel,Homebuilder,Medium,274,84.56,0.0355,23169.44,Won,81.56,22347.44,59.19,16218.06,6129.38,0-5%
ORD-103882,2025-02-02,2025-Q1,East,Sofia Marchetti,Flooring,Carpet Tile Commercial,Retailer,Large,694,47.86,0.0118,33214.84,Lost,47.29,0.0,32.54,0.0,0.0,0-5%
ORD-102418,2025-02-02,2025-Q1,South,Kayla Mendez,Lumber,2x6 Pressure-Treated 12ft,General Contractor,Medium,980,5.39,0.1891,5282.2,Won,4.37,4282.6,4.64,4547.2,-264.6,15-20%
ORD-107036,2025-02-02,2025-Q1,Central,Leo Castellano,Hardware & Fasteners,"Deck Screws #9 x 2.5""",DIY/Individual,Small,239,3.35,0.0787,800.65,Lost,3.09,0.0,2.81,0.0,0.0,5-10%
ORD-103872,2025-02-02,2025-Q1,East,Andre Coleman,Windows & Doors,Impact-Rated Window,DIY/Individual,Large,102,349.23,0.0649,35621.46,Lost,326.58,0.0,230.49,0.0,0.0,5-10%
ORD-102404,2025-02-02,2025-Q1,South,Sharon Dell,Lumber,2x6 Pressure-Treated 12ft,Government/Municipal,Small,826,6.04,0.1037,4989.04,Lost,5.41,0.0,5.19,0.0,0.0,10-15%
ORD-105563,2025-02-02,2025-Q1,West,Maya Iyer,Insulation,Mineral Wool R-23,Homebuilder,Medium,363,27.68,0.0475,10047.84,Won,26.36,9568.68,21.04,7637.52,1931.16,0-5%
ORD-102377,2025-02-02,2025-Q1,South,Ronnie Prewitt,Drywall,Joint Compound 4.5gal,DIY/Individual,Medium,500,14.4,0.0781,7200.0,Lost,13.28,0.0,11.81,0.0,0.0,5-10%
ORD-107117,2025-02-02,2025-Q1,Central,DerekSullivan,Flooring,LVP Waterproof (sqft),DIY/Individual,Medium,120,46.27,0.0319,5552.4,Won,44.8,5376.0,31.46,3775.2,1600.8,0-5%
ORD-102487,2025-02-02,2025-Q1,South,Travis Buford,Concrete & Masonry,Brick Modular (pallet),Homebuilder,Large,1462,21.13,0.1158,30892.06,Lost,18.68,0.0,16.48,0.0,0.0,10-15%
ORD-100950,2025-02-02,2025-Q1,North,Elena Vasquez,Concrete & Masonry,Rebar #4 20ft,General Contractor,Medium,746,22.11,0.0738,16494.06,Won,20.48,15278.08,17.25,12868.5,2409.58,5-10%
ORD-105538,2025-02-02,2025-Q1,West,Cole Sanderson,Lumber,2x4 SPF Stud 8ft,Homebuilder,Medium,2407,6.17,0.0373,14851.19,Won,5.94,14297.58,5.31,12781.17,1516.41,0-5%
ORD-105506,2025-02-02,2025-Q1,West,Maya Iyer,Windows & Doors,Commercial Storefront Unit,General Contractor,Large,177,335.42,0.11,59369.34,Won,298.51,52836.27,221.38,39184.26,13652.01,10-15%
ORD-100902,2025-02-02,2025-Q1,North,Tom Becker,Drywall,"Cement Board 1/2""",Government/Municipal,Medium,474,13.67,0.0541,6479.58,Lost,12.93,0.0,11.21,0.0,0.0,5-10%
ORD-100922,2025-02-02,2025-Q1,North,Tom Becker,Concrete & Masonry,Portland Cement 94lb,Homebuilder,Medium,406,22.61,0.0472,9179.66,Won,21.54,8745.24,17.64,7161.84,1583.4,0-5%
ORD-103876,2025-02-02,2025-Q1,East,Nina Abrams,Roofing,Ridge Vent 4ft,Government/Municipal,Large,533,104.72,0.1075,55815.76,Lost,93.46,0.0,73.3,0.0,0.0,10-15%
ORD-100914,2025-02-02,2025-Q1,North,Tom Becker,Windows & Doors,Fiberglass Entry Door,Government/Municipal,Large,305,301.42,0.0929,91933.1,Lost,273.41,0.0,198.94,0.0,0.0,5-10%
ORD-102407,2025-02-03,2025-Q1,South,Sharon Dell,Hardware & Fasteners,Joist Hangers 2x8,Government/Municipal,Small,1672,2.87,0.1332,4798.64,Won,2.49,4163.28,2.41,4029.52,133.76,10-15%
ORD-100937,2025-02-03,2025-Q1,North,Dana Whitfield,Flooring,Engineered Hardwood Oak,Government/Municipal,Large,874,45.28,0.0179,39574.72,Lost,44.47,0.0,30.79,0.0,0.0,0-5%
ORD-107185,2025-02-03,2025-Q1,Central,Hannah Voss,Roofing,Architectural Shingles (sq),General Contractor,Large,507,98.81,0.1002,50096.67,Lost,88.9,0.0,69.17,0.0,0.0,10-15%
ORD-100889,2025-02-03,2025-Q1,North,Tom Becker,Windows & Doors,Impact-Rated Window,Government/Municipal,Enterprise,333,358.66,0.0537,119433.78,Lost,339.4,0.0,236.72,0.0,0.0,5-10%
ORD-103898,2025-02-03,2025-Q1,East,Devon Park,Flooring,Engineered Hardwood Oak,Homebuilder,Medium,118,51.69,0.0871,6099.42,Won,47.19,5568.42,35.15,4147.7,1420.72,5-10%
ORD-105606,2025-02-03,2025-Q1,West,Julia Reyes,Flooring,Laminate 12mm,DIY/Individual,Medium,233,45.17,0.0299,10524.61,Won,43.82,10210.06,30.72,7157.76,3052.3,0-5%
ORD-105520,2025-02-03,2025-Q1,West,Maya Iyer,Roofing,Underlayment Synthetic,Homebuilder,Large,502,104.65,0.0344,52534.3,Won,101.05,50727.1,73.25,36771.5,13955.6,0-5%
ORD-103924,2025-02-03,2025-Q1,East,Rachel Lindqvist,Windows & Doors,Vinyl Double-Hung Window,Homebuilder,Large,253,324.73,0.0699,82156.69,Lost,302.03,0.0,214.32,0.0,0.0,5-10%
ORD-103985,2025-02-03,2025-Q1,East,Sofia Marchetti,Hardware & Fasteners,"Structural Screws 6""",Homebuilder,Medium,1804,2.94,0.0094,5303.76,Won,2.91,5249.64,2.47,4455.88,793.76,0-5%
ORD-105624,2025-02-03,2025-Q1,West,Cole Sanderson,Drywall,Drywall Tape 500ft,Retailer,Medium,568,14.3,0.0036,8122.4,Won,14.25,8094.0,11.73,6662.64,1431.36,0-5%
ORD-105511,2025-02-03,2025-Q1,West,Ava Thornton,Lumber,2x4 SPF Stud 8ft,General Contractor,Medium,2175,6.11,0.1038,13289.25,Won,5.48,11919.0,5.25,11418.75,500.25,10-15%
ORD-105561,2025-02-03,2025-Q1,West,Ava Thornton,Hardware & Fasteners,Joist Hangers 2x8,Homebuilder,Small,618,2.82,0.0435,1742.76,Won,2.7,1668.6,2.37,1464.66,203.94,0-5%
ORD-103901,2025-02-03,2025-Q1,East,Nina Abrams,Windows & Doors,Fiberglass Entry Door,General Contractor,Large,178,307.03,0.0304,54651.34,Won,297.69,52988.82,202.64,36069.92,16918.9,0-5%
ORD-105594,2025-02-03,2025-Q1,West,Maya Iyer,Windows & Doors,Commercial Storefront Unit,Retailer,Large,190,294.58,0.0748,55970.2,Won,272.54,51782.6,194.42,36939.8,14842.8,5-10%
ORD-103885,2025-02-04,2025-Q1,East,Andre Coleman,Roofing,Ridge Vent 4ft,Homebuilder,Medium,178,101.26,0.027,18024.28,Lost,98.53,0.0,70.88,0.0,0.0,0-5%
ORD-100849,2025-02-04,2025-Q1,North,Priya Nadella,Roofing,Ridge Vent 4ft,Retailer,Large,495,96.35,0.0557,47693.25,Won,90.99,45040.05,67.44,33382.8,11657.25,5-10%
ORD-103827,2025-02-04,2025-Q1,East,Nina Abrams,Hardware & Fasteners,Joist Hangers 2x8,Government/Municipal,Small,571,3.08,0.0897,1758.68,Won,2.8,1598.8,2.59,1478.89,119.91,5-10%
ORD-100862,2025-02-04,2025-Q1,North,Tom Becker,Drywall,"Drywall 1/2"" 4x8",General Contractor,Medium,807,15.39,0.0427,12419.73,Lost,14.73,0.0,12.62,0.0,0.0,0-5%
ORD-100802,2025-02-04,2025-Q1,North,Marcus Preston,Drywall,"Moisture-Resist 5/8"" 4x12",Retailer,Medium,892,12.87,0.0766,11480.04,Won,11.88,10596.96,10.55,9410.6,1186.36,5-10%
ORD-105627,2025-02-04,2025-Q1,West,Sam Kowalski,Concrete & Masonry,Concrete Block 8x8x16,DIY/Individual,Medium,269,23.3,0.0,6267.7,Lost,23.3,0.0,18.17,0.0,0.0,0-5%
ORD-105427,2025-02-04,2025-Q1,West,Maya Iyer,Windows & Doors,Impact-Rated Window,DIY/Individual,Medium,27,304.31,0.0291,8216.37,Won,295.46,7977.42,200.84,5422.68,2554.74,0-5%
ORD-103995,2025-02-04,2025-Q1,East,Rachel Lindqvist,Insulation,Mineral Wool R-23,General Contractor,Medium,635,29.75,0.035,18891.25,Lost,28.71,0.0,22.61,0.0,0.0,0-5%
ORD-102394,2025-02-04,2025-Q1,South,Ronnie Prewitt,Flooring,Carpet Tile Commercial,DIY/Individual,Medium,363,45.61,0.1199,16556.43,Lost,40.14,0.0,31.01,0.0,0.0,10-15%
ORD-100900,2025-02-04,2025-Q1,North,Dana Whitfield,Windows & Doors,Sliding Patio Door,Government/Municipal,Large,113,340.09,0.0848,38430.17,Won,311.24,35170.12,224.46,25363.98,9806.14,5-10%
ORD-105553,2025-02-04,2025-Q1,West,Julia Reyes,Windows & Doors,Impact-Rated Window,DIY/Individual,Medium,34,285.99,0.0768,9723.66,Won,264.02,8976.68,188.75,6417.5,2559.18,5-10%
ORD-105598,2025-02-04,2025-Q1,West,Maya Iyer,Insulation,Blown-In Cellulose,DIY/Individual,Small,52,23.63,0.0168,1228.76,Lost,23.23,0.0,17.96,0.0,0.0,0-5%
ORD-102525,2025-02-04,2025-Q1,South,Sharon Dell,Drywall,Drywall Tape 500ft,General Contractor,Small,127,13.59,0.0565,1725.93,Won,12.82,1628.14,11.14,1414.78,213.36,5-10%
ORD-102495,2025-02-04,2025-Q1,South,Wade Hutchins,Concrete & Masonry,Concrete Block 8x8x16,General Contractor,Small,202,23.56,0.1298,4759.12,Won,20.5,4141.0,18.38,3712.76,428.24,10-15%
ORD-103816,2025-02-04,2025-Q1,East,Andre Coleman,Roofing,TPO Membrane 60mil,General Contractor,Medium,150,102.03,0.0844,15304.5,Won,93.42,14013.0,71.42,10713.0,3300.0,5-10%
ORD-102522,2025-02-04,2025-Q1,South,Miguel Santos,Lumber,2x4 SPF Stud 8ft,DIY/Individual,Small,896,5.39,0.1318,4829.44,Lost,4.68,0.0,4.64,0.0,0.0,10-15%
ORD-107013,2025-02-04,2025-Q1,Central,Bianca Ruiz,Insulation,Mineral Wool R-23,General Contractor,Medium,397,27.34,0.0916,10853.98,Lost,24.84,0.0,20.78,0.0,0.0,5-10%
ORD-105548,2025-02-04,2025-Q1,West,Cole Sanderson,Drywall,Joint Compound 4.5gal,General Contractor,Medium,939,14.45,0.0825,13568.55,Won,13.26,12451.14,11.85,11127.15,1323.99,5-10%
ORD-102539,2025-02-05,2025-Q1,South,Ronnie Prewitt,Insulation,Mineral Wool R-23,Retailer,Small,165,26.48,0.0613,4369.2,Lost,24.86,0.0,20.12,0.0,0.0,5-10%
ORD-100992,2025-02-05,2025-Q1,North,Elena Vasquez,Windows & Doors,Commercial Storefront Unit,Homebuilder,Large,175,301.87,0.074,52827.25,Won,279.54,48919.5,199.23,34865.25,14054.25,5-10%
ORD-102516,2025-02-05,2025-Q1,South,Kayla Mendez,Lumber,LVL Beam 1.75x11.875,Government/Municipal,Medium,1635,5.79,0.087,9466.65,Won,5.29,8649.15,4.98,8142.3,506.85,5-10%
ORD-102441,2025-02-05,2025-Q1,South,Miguel Santos,Concrete & Masonry,Portland Cement 94lb,DIY/Individual,Medium,464,21.62,0.1641,10031.68,Lost,18.07,0.0,16.86,0.0,0.0,15-20%
ORD-102387,2025-02-05,2025-Q1,South,Miguel Santos,Drywall,"Drywall 1/2"" 4x8",General Contractor,Small,167,14.74,0.1509,2461.58,Lost,12.52,0.0,12.09,0.0,0.0,15-20%
ORD-107119,2025-02-05,2025-Q1,Central,Hannah Voss,Windows & Doors,Fiberglass Entry Door,General Contractor,Large,243,328.41,0.0294,79803.63,Won,318.75,77456.25,216.75,52670.25,24786.0,0-5%
ORD-107024,2025-02-05,2025-Q1,Central,DerekSullivan,Windows & Doors,Sliding Patio Door,General Contractor,Large,227,305.53,0.0885,69355.31,Lost,278.48,0.0,201.65,0.0,0.0,5-10%
ORD-103941,2025-02-05,2025-Q1,East,Rachel Lindqvist,Roofing,Underlayment Synthetic,General Contractor,Medium,210,103.67,0.0848,21770.7,Lost,94.88,0.0,72.57,0.0,0.0,5-10%
ORD-107055,2025-02-05,2025-Q1,Central,DerekSullivan,Windows & Doors,Fiberglass Entry Door,Government/Municipal,Medium,55,332.58,0.0847,18291.9,Lost,304.41,0.0,219.5,0.0,0.0,5-10%
ORD-100903,2025-02-05,2025-Q1,North,Marcus Preston,Roofing,Standing Seam Metal Panel,Homebuilder,Large,799,94.24,0.1092,75297.76,Lost,83.94,0.0,65.97,0.0,0.0,10-15%
ORD-100887,2025-02-05,2025-Q1,North,Priya Nadella,Flooring,Carpet Tile Commercial,Homebuilder,Medium,275,46.48,0.0487,12782.0,Won,44.22,12160.5,31.61,8692.75,3467.75,0-5%
ORD-102486,2025-02-05,2025-Q1,South,Ronnie Prewitt,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Homebuilder,Medium,1678,3.15,0.1473,5285.7,Lost,2.69,0.0,2.65,0.0,0.0,10-15%
ORD-102385,2025-02-05,2025-Q1,South,Sharon Dell,Hardware & Fasteners,"Anchor Bolts 5/8""",DIY/Individual,Small,643,3.1,0.0811,1993.3,Lost,2.85,0.0,2.6,0.0,0.0,5-10%
ORD-105509,2025-02-06,2025-Q1,West,Julia Reyes,Flooring,LVP Waterproof (sqft),Government/Municipal,Large,795,41.86,0.0622,33278.7,Won,39.26,31211.7,28.46,22625.7,8586.0,5-10%
ORD-103867,2025-02-06,2025-Q1,East,Andre Coleman,Flooring,Engineered Hardwood Oak,Homebuilder,Small,101,47.58,0.0414,4805.58,Won,45.61,4606.61,32.35,3267.35,1339.26,0-5%
ORD-103917,2025-02-06,2025-Q1,East,Nina Abrams,Roofing,Standing Seam Metal Panel,General Contractor,Large,525,87.17,0.0453,45764.25,Won,83.23,43695.75,61.02,32035.5,11660.25,0-5%
ORD-105572,2025-02-06,2025-Q1,West,Ava Thornton,Flooring,Porcelain Tile 24x24,Government/Municipal,Large,833,49.36,0.0939,41116.88,Lost,44.72,0.0,33.56,0.0,0.0,5-10%
ORD-107032,2025-02-06,2025-Q1,Central,Hannah Voss,Hardware & Fasteners,"Structural Screws 6""",General Contractor,Small,683,2.53,0.1099,1727.99,Lost,2.25,0.0,2.13,0.0,0.0,10-15%
ORD-107138,2025-02-06,2025-Q1,Central,Bianca Ruiz,Drywall,"Drywall 1/2"" 4x8",Retailer,Medium,1012,13.09,0.0361,13247.08,Won,12.62,12771.44,10.73,10858.76,1912.68,0-5%
ORD-105444,2025-02-06,2025-Q1,West,Sam Kowalski,Insulation,Spray Foam Kit 600bf,Homebuilder,Medium,491,28.01,0.0743,13752.91,Lost,25.93,0.0,21.29,0.0,0.0,5-10%
ORD-102405,2025-02-06,2025-Q1,South,Travis Buford,Lumber,2x4 SPF Stud 8ft,DIY/Individual,Medium,893,5.68,0.157,5072.24,Won,4.79,4277.47,4.88,4357.84,-80.37,15-20%
ORD-105549,2025-02-06,2025-Q1,West,Maya Iyer,Roofing,Ridge Vent 4ft,Retailer,Large,265,94.45,0.0233,25029.25,Lost,92.25,0.0,66.11,0.0,0.0,0-5%
ORD-100846,2025-02-06,2025-Q1,North,Dana Whitfield,Insulation,Spray Foam Kit 600bf,DIY/Individual,Medium,240,24.74,0.0298,5937.6,Lost,24.0,0.0,18.8,0.0,0.0,0-5%
ORD-102415,2025-02-06,2025-Q1,South,Ronnie Prewitt,Flooring,Laminate 12mm,Homebuilder,Medium,176,43.88,0.12,7722.88,Lost,38.61,0.0,29.84,0.0,0.0,10-15%
ORD-102434,2025-02-07,2025-Q1,South,Sharon Dell,Lumber,2x6 Pressure-Treated 12ft,DIY/Individual,Small,561,5.78,0.1596,3242.58,Lost,4.86,0.0,4.97,0.0,0.0,15-20%
ORD-103949,2025-02-07,2025-Q1,East,Rachel Lindqvist,Roofing,Ridge Vent 4ft,Homebuilder,Medium,217,106.1,0.0868,23023.7,Won,96.89,21025.13,74.27,16116.59,4908.54,5-10%
ORD-102419,2025-02-07,2025-Q1,South,Travis Buford,Insulation,Spray Foam Kit 600bf,Government/Municipal,Large,1170,28.87,0.0621,33777.9,Won,27.08,31683.6,21.94,25669.8,6013.8,5-10%
ORD-105554,2025-02-07,2025-Q1,West,Sam Kowalski,Windows & Doors,Vinyl Double-Hung Window,General Contractor,Large,282,320.38,0.05,90347.16,Won,304.37,85832.34,211.45,59628.9,26203.44,0-5%
ORD-102390,2025-02-07,2025-Q1,South,Miguel Santos,Flooring,LVP Waterproof (sqft),Retailer,Large,549,49.86,0.1529,27373.14,Lost,42.24,0.0,33.9,0.0,0.0,15-20%
ORD-103835,2025-02-07,2025-Q1,East,Sofia Marchetti,Hardware & Fasteners,"Anchor Bolts 5/8""",General Contractor,Small,991,2.95,0.0442,2923.45,Won,2.82,2794.62,2.48,2457.68,336.94,0-5%
ORD-100897,2025-02-07,2025-Q1,North,Priya Nadella,Flooring,Carpet Tile Commercial,General Contractor,Large,948,43.36,0.0508,41105.28,Won,41.16,39019.68,29.48,27947.04,11072.64,5-10%
ORD-103830,2025-02-07,2025-Q1,East,Rachel Lindqvist,Concrete & Masonry,Concrete Block 8x8x16,Retailer,Medium,790,23.01,0.0673,18177.9,Lost,21.46,0.0,17.95,0.0,0.0,5-10%
ORD-105510,2025-02-07,2025-Q1,West,Maya Iyer,Flooring,Laminate 12mm,General Contractor,Medium,379,49.03,0.0938,18582.37,Won,44.43,16838.97,33.34,12635.86,4203.11,5-10%
ORD-105478,2025-02-07,2025-Q1,West,Sam Kowalski,Windows & Doors,Vinyl Double-Hung Window,Government/Municipal,Medium,68,285.54,0.0,19416.72,Won,285.54,19416.72,188.46,12815.28,6601.44,0-5%
ORD-103900,2025-02-07,2025-Q1,East,Nina Abrams,Concrete & Masonry,Portland Cement 94lb,DIY/Individual,Small,173,22.77,0.0721,3939.21,Won,21.13,3655.49,17.76,3072.48,583.01,5-10%
ORD-105557,2025-02-07,2025-Q1,West,Sam Kowalski,Windows & Doors,Sliding Patio Door,Retailer,Medium,24,296.89,0.052,7125.36,Won,281.46,6755.04,195.95,4702.8,2052.24,5-10%
ORD-107078,2025-02-07,2025-Q1,Central,DerekSullivan,Hardware & Fasteners,Joist Hangers 2x8,General Contractor,Medium,1465,3.48,0.1098,5098.2,Won,3.1,4541.5,2.92,4277.8,263.7,10-15%
ORD-102540,2025-02-07,2025-Q1,South,Sharon Dell,Lumber,2x6 Pressure-Treated 12ft,Retailer,Small,760,6.16,0.1068,4681.6,Lost,5.5,0.0,5.3,0.0,0.0,10-15%
ORD-100906,2025-02-07,2025-Q1,North,Tom Becker,Concrete & Masonry,Portland Cement 94lb,Government/Municipal,Large,1213,20.99,0.0616,25460.87,Won,19.7,23896.1,16.37,19856.81,4039.29,5-10%
ORD-100809,2025-02-07,2025-Q1,North,Tom Becker,Insulation,Mineral Wool R-23,Homebuilder,Medium,668,26.4,0.0637,17635.2,Won,24.72,16512.96,20.06,13400.08,3112.88,5-10%
ORD-105610,2025-02-08,2025-Q1,West,Julia Reyes,Hardware & Fasteners,"Structural Screws 6""",Homebuilder,Small,1316,2.75,0.098,3619.0,Lost,2.48,0.0,2.31,0.0,0.0,5-10%
ORD-105452,2025-02-08,2025-Q1,West,Maya Iyer,Drywall,"Moisture-Resist 5/8"" 4x12",Retailer,Medium,810,13.72,0.0852,11113.2,Won,12.55,10165.5,11.25,9112.5,1053.0,5-10%
ORD-105616,2025-02-08,2025-Q1,West,Brett Okafor,Windows & Doors,Fiberglass Entry Door,General Contractor,Large,150,330.33,0.1055,49549.5,Won,295.47,44320.5,218.02,32703.0,11617.5,10-15%
ORD-103973,2025-02-08,2025-Q1,East,Rachel Lindqvist,Drywall,Drywall Tape 500ft,General Contractor,Medium,775,13.55,0.1136,10501.25,Won,12.01,9307.75,11.11,8610.25,697.5,10-15%
ORD-100827,2025-02-08,2025-Q1,North,Grant Holloway,Concrete & Masonry,Portland Cement 94lb,Retailer,Medium,872,23.4,0.0555,20404.8,Won,22.1,19271.2,18.25,15914.0,3357.2,5-10%
ORD-107022,2025-02-08,2025-Q1,Central,Hannah Voss,Drywall,Joint Compound 4.5gal,Retailer,Medium,565,12.93,0.0017,7305.45,Won,12.91,7294.15,10.6,5989.0,1305.15,0-5%
ORD-105629,2025-02-08,2025-Q1,West,Sam Kowalski,Drywall,Drywall Tape 500ft,DIY/Individual,Small,193,15.9,0.0486,3068.7,Lost,15.13,0.0,13.04,0.0,0.0,0-5%
ORD-102440,2025-02-09,2025-Q1,South,Ronnie Prewitt,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Retailer,Small,561,3.18,0.0754,1783.98,Lost,2.94,0.0,2.67,0.0,0.0,5-10%
ORD-102490,2025-02-09,2025-Q1,South,Wade Hutchins,Lumber,"Plywood CDX 3/4""",Government/Municipal,Small,325,6.19,0.1253,2011.75,Won,5.41,1758.25,5.32,1729.0,29.25,10-15%
ORD-103881,2025-02-09,2025-Q1,East,Nina Abrams,Roofing,Architectural Shingles (sq),General Contractor,Large,299,90.39,0.132,27026.61,Lost,78.46,0.0,63.27,0.0,0.0,10-15%
ORD-103880,2025-02-09,2025-Q1,East,Sofia Marchetti,Insulation,Rigid Foam R-10 4x8,DIY/Individual,Small,131,31.04,0.0478,4066.24,Lost,29.56,0.0,23.59,0.0,0.0,0-5%
ORD-102503,2025-02-09,2025-Q1,South,Miguel Santos,Hardware & Fasteners,"Structural Screws 6""",Government/Municipal,Medium,1903,2.66,0.1397,5061.98,Lost,2.29,0.0,2.23,0.0,0.0,10-15%
ORD-103940,2025-02-09,2025-Q1,East,Rachel Lindqvist,Lumber,LVL Beam 1.75x11.875,Retailer,Medium,1569,6.18,0.0605,9696.42,Won,5.81,9115.89,5.31,8331.39,784.5,5-10%
ORD-102386,2025-02-09,2025-Q1,South,Sharon Dell,Hardware & Fasteners,"Deck Screws #9 x 2.5""",Government/Municipal,Small,1176,3.1,0.1228,3645.6,Won,2.72,3198.72,2.6,3057.6,141.12,10-15%
ORD-100779,2025-02-09,2025-Q1,North,Marcus Preston,Roofing,Architectural Shingles (sq),General Contractor,Medium,213,90.14,0.0301,19199.82,Won,87.42,18620.46,63.1,13440.3,5180.16,0-5%
ORD-102478,2025-02-09,2025-Q1,South,Miguel Santos,Flooring,Porcelain Tile 24x24,General Contractor,Medium,334,51.75,0.1651,17284.5,Lost,43.21,0.0,35.19,0.0,0.0,15-20%
ORD-107128,2025-02-09,2025-Q1,Central,Bianca Ruiz,Hardware & Fasteners,Joist Hangers 2x8,Retailer,Small,294,3.08,0.0739,905.52,Won,2.85,837.9,2.59,761.46,76.44,5-10%
ORD-103893,2025-02-09,2025-Q1,East,Devon Park,Hardware & Fasteners,Joist Hangers 2x8,Homebuilder,Small,546,3.24,0.0585,1769.04,Won,3.05,1665.3,2.72,1485.12,180.18,5-10%
ORD-103817,2025-02-09,2025-Q1,East,Nina Abrams,Windows & Doors,Sliding Patio Door,Homebuilder,Large,105,337.67,0.0906,35455.35,Lost,307.08,0.0,222.86,0.0,0.0,5-10%
ORD-105608,2025-02-10,2025-Q1,West,Julia Reyes,Insulation,Mineral Wool R-23,Homebuilder,Medium,253,26.56,0.0634,6719.68,Won,24.87,6292.11,20.19,5108.07,1184.04,5-10%
ORD-100806,2025-02-10,2025-Q1,North,Priya Nadella,Roofing,TPO Membrane 60mil,Homebuilder,Large,452,98.08,0.0408,44332.16,Lost,94.08,0.0,68.66,0.0,0.0,0-5%
ORD-107023,2025-02-10,2025-Q1,Central,Bianca Ruiz,Concrete & Masonry,Rebar #4 20ft,Homebuilder,Large,1440,23.94,0.0099,34473.6,Won,23.7,34128.0,18.67,26884.8,7243.2,0-5%
ORD-100885,2025-02-10,2025-Q1,North,Elena Vasquez,Flooring,LVP Waterproof (sqft),Homebuilder,Large,891,50.23,0.0156,44754.93,Lost,49.45,0.0,34.16,0.0,0.0,0-5%
ORD-107094,2025-02-10,2025-Q1,Central,Owen Fletcher,Windows & Doors,Sliding Patio Door,Government/Municipal,Large,116,301.82,0.046,35011.12,Won,287.95,33402.2,199.2,23107.2,10295.0,0-5%
